Invoice_id,Branch,City,Customer_type,Gender,Product_line, Unitprice ,Quantity,Tax _5, Total ,Date,Time,Payment,cogs,gross_margin_percentage, gross_income ,Rating
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.1,8,37.25,782,2/7/2019,10:09:00 AM,Cash,744.96,4.76,37,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.3,8,20.54,431,1/31/2019,10:00:00 AM,Ewallet,410.72,4.76,21,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,314,2/25/2019,6:45:00 PM,Cash,298.8,4.76,15,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.5,6,10.65,224,2/2/2019,12:40:00 PM,Cash,212.94,4.76,11,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.9,1,2.14,45,3/14/2019,3:36:00 PM,Credit card,42.85,4.76,2,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.7,4,18.93,398,3/11/2019,12:04:00 PM,Cash,378.68,4.76,19,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,69,3,10.35,217,2/22/2019,11:26:00 AM,Ewallet,206.91,4.76,10,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.3,3,3.94,83,3/2/2019,12:36:00 PM,Ewallet,78.78,4.76,4,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.8,9,16.11,338,3/10/2019,3:06:00 PM,Credit card,322.11,4.76,16,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.4,6,4.91,103,2/8/2019,10:58:00 AM,Cash,98.22,4.76,5,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.7,2,1.27,27,2/22/2019,12:10:00 PM,Credit card,25.46,4.76,1,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.1,7,29.1,611,1/10/2019,10:31:00 AM,Credit card,581.98,4.76,29,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.2,6,10.57,222,3/14/2019,1:49:00 PM,Ewallet,211.32,4.76,11,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.8,4,2.76,58,1/10/2019,11:10:00 AM,Ewallet,55.12,4.76,3,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.3,1,4.42,93,2/15/2019,5:38:00 PM,Credit card,88.31,4.76,4,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.6,9,17.83,374,1/13/2019,5:54:00 PM,Credit card,356.58,4.76,18,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.3,9,39.71,834,2/15/2019,8:51:00 PM,Credit card,794.25,4.76,40,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.3,2,2.53,53,3/2/2019,7:26:00 PM,Ewallet,50.62,4.76,3,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.9,6,29.98,629,3/24/2019,1:33:00 PM,Ewallet,599.52,4.76,30,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.4,2,8.34,175,2/2/2019,2:05:00 PM,Credit card,166.7,4.76,8,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.4,10,37.22,782,2/27/2019,11:40:00 AM,Ewallet,744.4,4.76,37,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.1,7,22.43,471,1/20/2019,12:27:00 PM,Ewallet,448.56,4.76,22,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.2,6,18.95,398,1/3/2019,8:24:00 PM,Ewallet,378.9,4.76,19,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.7,3,12.86,270,1/24/2019,8:59:00 PM,Ewallet,257.16,4.76,13,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.9,7,27.61,580,1/5/2019,7:48:00 PM,Ewallet,552.23,4.76,28,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.5,5,22.37,470,3/30/2019,10:18:00 AM,Cash,447.4,4.76,22,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.1,3,13.81,290,2/17/2019,4:27:00 PM,Cash,276.27,4.76,14,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.3,6,17.19,361,3/21/2019,5:04:00 PM,Ewallet,343.74,4.76,17,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.5,4,13.3,279,3/2/2019,6:14:00 PM,Ewallet,266.08,4.76,13,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.8,9,44.92,943,3/27/2019,10:43:00 AM,Cash,898.38,4.76,45,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.7,10,22.84,480,1/19/2019,7:30:00 PM,Ewallet,456.8,4.76,23,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.8,5,12.7,267,2/19/2019,2:53:00 PM,Credit card,253.95,4.76,13,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.1,7,3.53,74,3/28/2019,8:14:00 PM,Cash,70.56,4.76,4,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.9,7,32.86,690,1/5/2019,11:51:00 AM,Credit card,657.16,4.76,33,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.3,2,8.43,177,3/26/2019,2:13:00 PM,Credit card,168.5,4.76,8,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.8,1,2.69,56,2/3/2019,8:13:00 PM,Ewallet,53.78,4.76,3,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.8,5,8.95,188,2/6/2019,6:44:00 PM,Ewallet,179.05,4.76,9,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.4,8,10.57,222,2/24/2019,2:26:00 PM,Ewallet,211.44,4.76,11,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.9,3,5.99,126,2/21/2019,12:40:00 PM,Ewallet,119.73,4.76,6,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.29,69,1/9/2019,6:43:00 PM,Ewallet,65.7,4.76,3,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.9,4,12.57,264,2/25/2019,1:22:00 PM,Ewallet,251.4,4.76,13,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21,4,4.21,88,1/13/2019,1:58:00 PM,Cash,84.16,4.76,4,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.9,6,19.77,415,2/9/2019,11:45:00 AM,Cash,395.46,4.76,20,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.6,7,14.9,313,1/6/2019,11:51:00 AM,Cash,297.99,4.76,15,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.5,9,22.72,477,1/10/2019,5:16:00 PM,Cash,454.41,4.76,23,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46,6,13.81,290,2/7/2019,3:55:00 PM,Cash,276.12,4.76,14,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,166,1/9/2019,12:07:00 PM,Cash,158,4.76,8,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.7,9,44.4,932,2/19/2019,3:07:00 PM,Cash,887.94,4.76,44,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,92,1,4.6,97,3/18/2019,3:29:00 PM,Cash,91.98,4.76,5,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.9,2,2.09,44,2/5/2019,6:45:00 PM,Cash,41.78,4.76,2,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.78,16,3/19/2019,3:23:00 PM,Credit card,15.5,4.76,1,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.8,3,14.52,305,3/30/2019,8:37:00 PM,Cash,290.46,4.76,15,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.3,2,3.33,70,1/26/2019,2:41:00 PM,Credit card,66.66,4.76,3,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.3,2,3.83,80,3/2/2019,6:18:00 PM,Credit card,76.54,4.76,4,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.99,315,3/4/2019,3:27:00 PM,Ewallet,299.7,4.76,15,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81,3,12.15,255,1/13/2019,12:55:00 PM,Credit card,243.03,4.76,12,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,50,3/25/2019,6:02:00 PM,Cash,47.4,4.76,2,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.5,5,8.62,181,3/11/2019,7:44:00 PM,Credit card,172.45,4.76,9,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.6,10,42.32,889,1/1/2019,11:36:00 AM,Credit card,846.3,4.76,42,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.9,7,12.92,271,2/10/2019,1:51:00 PM,Ewallet,258.37,4.76,13,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.1,7,30.48,640,1/26/2019,3:17:00 PM,Cash,609.56,4.76,30,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.1,3,12.01,252,2/11/2019,3:29:00 PM,Cash,240.24,4.76,12,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.1,2,8.61,181,2/7/2019,5:59:00 PM,Cash,172.26,4.76,9,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.9,2,4.99,105,3/6/2019,11:55:00 AM,Credit card,99.84,4.76,5,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.7,4,14.93,314,3/4/2019,10:39:00 AM,Cash,298.64,4.76,15,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,168,2/26/2019,3:10:00 PM,Ewallet,159.6,4.76,8,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.5,1,1.27,27,3/10/2019,6:10:00 PM,Credit card,25.45,4.76,1,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.8,1,3.39,71,2/4/2019,8:43:00 PM,Credit card,67.77,4.76,3,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.6,4,11.92,250,1/19/2019,12:46:00 PM,Cash,238.36,4.76,12,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.2,4,11.63,244,1/23/2019,5:44:00 PM,Cash,232.6,4.76,12,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.5,9,43.87,921,3/14/2019,2:19:00 PM,Ewallet,877.32,4.76,44,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,100,7,34.99,735,1/23/2019,10:33:00 AM,Cash,699.72,4.76,35,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.4,7,33.73,708,1/9/2019,11:40:00 AM,Cash,674.59,4.76,34,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.7,5,15.93,334,2/7/2019,7:30:00 PM,Ewallet,318.55,4.76,16,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.8,2,1.48,31,2/18/2019,2:42:00 PM,Ewallet,29.52,4.76,1,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,521,1/3/2019,7:08:00 PM,Credit card,496,4.76,25,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.3,10,41.17,865,3/29/2019,7:12:00 PM,Ewallet,823.4,4.76,41,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.4,8,30.15,633,1/28/2019,3:46:00 PM,Credit card,602.96,4.76,30,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.6,5,14.14,297,3/22/2019,7:06:00 PM,Credit card,282.8,4.76,14,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804,1/24/2019,6:10:00 PM,Ewallet,766,4.76,38,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58,2,5.8,122,3/10/2019,8:46:00 PM,Ewallet,116.06,4.76,6,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.5,10,8.75,184,2/22/2019,6:35:00 PM,Ewallet,174.9,4.76,9,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,61,1,3.05,64,2/18/2019,11:40:00 AM,Ewallet,60.95,4.76,3,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.4,1,2.02,42,1/29/2019,1:46:00 PM,Ewallet,40.35,4.76,2,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.4,10,48.69,1022,3/2/2019,5:16:00 PM,Ewallet,973.8,4.76,49,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.8,1,1.59,33,2/9/2019,1:22:00 PM,Cash,31.84,4.76,2,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.8,1,3.29,69,2/22/2019,3:33:00 PM,Cash,65.82,4.76,3,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.3,7,30.92,649,2/18/2019,1:28:00 PM,Cash,618.38,4.76,31,6.6
